"TIME","GEO","DECISION","CITIZEN","UNIT","Value"
"2007M10","Portugal","Total positive decisions","Total","Person","15"
"2007M10","Romania","Total positive decisions","Total","Person","20"
"2007M10","Slovenia","Total positive decisions","Total","Person","0"
"2007M10","Slovakia","Total positive decisions","Total","Person","10"
"2007M10","Finland","Total positive decisions","Total","Person","100"
"2007M10","Sweden","Total positive decisions","Total","Person","2,300"
"2007M10","United Kingdom","Total positive decisions","Total","Person",":"
"2007M10","Norway","Total positive decisions","Total","Person",":"
"2007M11","Belgium","Total positive decisions","Total","Person","205"
"2007M11","Bulgaria","Total positive decisions","Total","Person","70"
"2007M11","Czech Republic","Total positive decisions","Total","Person","45"
"2007M11","Denmark","Total positive decisions","Total","Person","100"
"2007M11","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","1,050"
"2007M11","Estonia","Total positive decisions","Total","Person","0"
"2007M11","Ireland","Total positive decisions","Total","Person",":"
"2007M11","Greece","Total positive decisions","Total","Person","10"
"2007M11","Spain","Total positive decisions","Total","Person",":"
"2007M11","France","Total positive decisions","Total","Person",":"
"2007M11","Italy","Total positive decisions","Total","Person",":"
"2007M11","Cyprus","Total positive decisions","Total","Person","15"
"2007M11","Latvia","Total positive decisions","Total","Person","0"
"2007M11","Lithuania","Total positive decisions","Total","Person","30"
"2007M11","Luxembourg","Total positive decisions","Total","Person","45"
"2007M11","Hungary","Total positive decisions","Total","Person","45"
"2007M11","Malta","Total positive decisions","Total","Person","125"
"2007M11","Netherlands","Total positive decisions","Total","Person",":"
"2007M11","Austria","Total positive decisions","Total","Person","465"
"2007M11","Poland","Total positive decisions","Total","Person","90"
"2007M11","Portugal","Total positive decisions","Total","Person","0"
"2007M11","Romania","Total positive decisions","Total","Person","15"
"2007M11","Slovenia","Total positive decisions","Total","Person","0"
"2007M11","Slovakia","Total positive decisions","Total","Person","10"
"2007M11","Finland","Total positive decisions","Total","Person","80"
"2007M11","Sweden","Total positive decisions","Total","Person","1,675"
"2007M11","United Kingdom","Total positive decisions","Total","Person",":"
"2007M11","Norway","Total positive decisions","Total","Person",":"
"2007M12","Belgium","Total positive decisions","Total","Person","210"
"2007M12","Bulgaria","Total positive decisions","Total","Person","10"
"2007M12","Czech Republic","Total positive decisions","Total","Person","15"
"2007M12","Denmark","Total positive decisions","Total","Person","45"
"2007M12","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","665"
"2007M12","Estonia","Total positive decisions","Total","Person","0"
"2007M12","Ireland","Total positive decisions","Total","Person",":"
"2007M12","Greece","Total positive decisions","Total","Person","55"
"2007M12","Spain","Total positive decisions","Total","Person","25"
"2007M12","France","Total positive decisions","Total","Person",":"
"2007M12","Italy","Total positive decisions","Total","Person",":"
"2007M12","Cyprus","Total positive decisions","Total","Person","0"
"2007M12","Latvia","Total positive decisions","Total","Person",":"
"2007M12","Lithuania","Total positive decisions","Total","Person","35"
"2007M12","Luxembourg","Total positive decisions","Total","Person","60"
"2007M12","Hungary","Total positive decisions","Total","Person","40"
"2007M12","Malta","Total positive decisions","Total","Person","95"
"2007M12","Netherlands","Total positive decisions","Total","Person",":"
"2007M12","Austria","Total positive decisions","Total","Person","270"
"2007M12","Poland","Total positive decisions","Total","Person","220"
"2007M12","Portugal","Total positive decisions","Total","Person","0"
"2007M12","Romania","Total positive decisions","Total","Person","20"
"2007M12","Slovenia","Total positive decisions","Total","Person","0"
"2007M12","Slovakia","Total positive decisions","Total","Person","10"
"2007M12","Finland","Total positive decisions","Total","Person","70"
"2007M12","Sweden","Total positive decisions","Total","Person","755"
"2007M12","United Kingdom","Total positive decisions","Total","Person",":"
"2007M12","Norway","Total positive decisions","Total","Person",":"
